index,chunk_index,file_offset,payload_offset,payload_size,opcode,opcode_name,version
174,31,364778,364782,132,0x13,documented_unknown_13,0
175,31,364914,364918,0,0x04,start_stop_audio,0
176,31,364918,364922,6,0x07,send_buffer,1
177,31,364928,364932,0,0x01,end_of_chunk,0
178,32,364936,364940,1080,0x0F,set_decoding_map,0
179,32,366020,366024,2932,0x08,audio_frame,0
180,32,368956,368960,6,0x09,silence_frame,0
181,32,368966,368970,14082,0x11,video_data_11,3
182,32,383052,383056,132,0x13,documented_unknown_13,0
183,32,383188,383192,0,0x04,start_stop_audio,0
184,32,383192,383196,6,0x07,send_buffer,1
185,32,383202,383206,0,0x01,end_of_chunk,0
186,33,383210,383214,1080,0x0F,set_decoding_map,0
187,33,384294,384298,2952,0x08,audio_frame,0
188,33,387250,387254,6,0x09,silence_frame,0
189,33,387260,387264,14024,0x11,video_data_11,3
190,33,401288,401292,132,0x13,documented_unknown_13,0
191,33,401424,401428,0,0x04,start_stop_audio,0
192,33,401428,401432,6,0x07,send_buffer,1
193,33,401438,401442,0,0x01,end_of_chunk,0
194,34,401446,401450,1080,0x0F,set_decoding_map,0
195,34,402530,402534,2952,0x08,audio_frame,0
196,34,405486,405490,6,0x09,silence_frame,0
197,34,405496,405500,14078,0x11,video_data_11,3
198,34,419578,419582,132,0x13,documented_unknown_13,0
199,34,419714,419718,0,0x04,start_stop_audio,0
200,34,419718,419722,6,0x07,send_buffer,1
201,34,419728,419732,0,0x01,end_of_chunk,0
202,35,419736,419740,1080,0x0F,set_decoding_map,0
203,35,420820,420824,2952,0x08,audio_frame,0
204,35,423776,423780,6,0x09,silence_frame,0
205,35,423786,423790,14024,0x11,video_data_11,3
206,35,437814,437818,132,0x13,documented_unknown_13,0
207,35,437950,437954,0,0x04,start_stop_audio,0
208,35,437954,437958,6,0x07,send_buffer,1
209,35,437964,437968,0,0x01,end_of_chunk,0
210,36,437972,437976,1080,0x0F,set_decoding_map,0
211,36,439056,439060,2952,0x08,audio_frame,0
212,36,442012,442016,6,0x09,silence_frame,0
213,36,442022,442026,14074,0x11,video_data_11,3
214,36,456100,456104,132,0x13,documented_unknown_13,0
215,36,456236,456240,0,0x04,start_stop_audio,0
216,36,456240,456244,6,0x07,send_buffer,1
217,36,456250,456254,0,0x01,end_of_chunk,0
218,37,456258,456262,1080,0x0F,set_decoding_map,0
219,37,457342,457346,2952,0x08,audio_frame,0
220,37,460298,460302,6,0x09,silence_frame,0
221,37,460308,460312,14080,0x11,video_data_11,3
222,37,474392,474396,132,0x13,documented_unknown_13,0
223,37,474528,474532,0,0x04,start_stop_audio,0
224,37,474532,474536,6,0x07,send_buffer,1
225,37,474542,474546,0,0x01,end_of_chunk,0
226,38,474550,474554,1080,0x0F,set_decoding_map,0
227,38,475634,475638,2952,0x08,audio_frame,0
228,38,478590,478594,6,0x09,silence_frame,0
229,38,478600,478604,14078,0x11,video_data_11,3
230,38,492682,492686,132,0x13,documented_unknown_13,0
231,38,492818,492822,0,0x04,start_stop_audio,0
232,38,492822,492826,6,0x07,send_buffer,1
233,38,492832,492836,0,0x01,end_of_chunk,0
234,39,492840,492844,1080,0x0F,set_decoding_map,0
235,39,493924,493928,2952,0x08,audio_frame,0
236,39,496880,496884,6,0x09,silence_frame,0
237,39,496890,496894,14048,0x11,video_data_11,3
238,39,510942,510946,132,0x13,documented_unknown_13,0
239,39,511078,511082,0,0x04,start_stop_audio,0
240,39,511082,511086,6,0x07,send_buffer,1
241,39,511092,511096,0,0x01,end_of_chunk,0
242,40,511100,511104,1080,0x0F,set_decoding_map,0
243,40,512184,512188,2952,0x08,audio_frame,0
244,40,515140,515144,6,0x09,silence_frame,0
245,40,515150,515154,14042,0x11,video_data_11,3
246,40,529196,529200,132,0x13,documented_unknown_13,0
247,40,529332,529336,0,0x04,start_stop_audio,0
248,40,529336,529340,6,0x07,send_buffer,1
249,40,529346,529350,0,0x01,end_of_chunk,0
250,41,529354,529358,1080,0x0F,set_decoding_map,0
251,41,530438,530442,2952,0x08,audio_frame,0
252,41,533394,533398,6,0x09,silence_frame,0
253,41,533404,533408,14042,0x11,video_data_11,3
254,41,547450,547454,132,0x13,documented_unknown_13,0
255,41,547586,547590,0,0x04,start_stop_audio,0
256,41,547590,547594,6,0x07,send_buffer,1
257,41,547600,547604,0,0x01,end_of_chunk,0
258,42,547608,547612,1080,0x0F,set_decoding_map,0
259,42,548692,548696,2952,0x08,audio_frame,0
260,42,551648,551652,6,0x09,silence_frame,0
261,42,551658,551662,14026,0x11,video_data_11,3
262,42,565688,565692,132,0x13,documented_unknown_13,0
263,42,565824,565828,0,0x04,start_stop_audio,0
264,42,565828,565832,6,0x07,send_buffer,1
265,42,565838,565842,0,0x01,end_of_chunk,0
266,43,565846,565850,1080,0x0F,set_decoding_map,0
267,43,566930,566934,2952,0x08,audio_frame,0
268,43,569886,569890,6,0x09,silence_frame,0
269,43,569896,569900,14022,0x11,video_data_11,3
270,43,583922,583926,132,0x13,documented_unknown_13,0
271,43,584058,584062,0,0x04,start_stop_audio,0
272,43,584062,584066,6,0x07,send_buffer,1
273,43,584072,584076,0,0x01,end_of_chunk,0
274,44,584080,584084,1080,0x0F,set_decoding_map,0
275,44,585164,585168,2952,0x08,audio_frame,0
276,44,588120,588124,6,0x09,silence_frame,0
277,44,588130,588134,14058,0x11,video_data_11,3
278,44,602192,602196,132,0x13,documented_unknown_13,0
279,44,602328,602332,0,0x04,start_stop_audio,0
280,44,602332,602336,6,0x07,send_buffer,1
281,44,602342,602346,0,0x01,end_of_chunk,0
282,45,602350,602354,1080,0x0F,set_decoding_map,0
283,45,603434,603438,2952,0x08,audio_frame,0
284,45,606390,606394,6,0x09,silence_frame,0
285,45,606400,606404,14068,0x11,video_data_11,3
286,45,620472,620476,132,0x13,documented_unknown_13,0
287,45,620608,620612,0,0x04,start_stop_audio,0
288,45,620612,620616,6,0x07,send_buffer,1
289,45,620622,620626,0,0x01,end_of_chunk,0
290,46,620630,620634,1080,0x0F,set_decoding_map,0
291,46,621714,621718,2952,0x08,audio_frame,0
292,46,624670,624674,6,0x09,silence_frame,0
293,46,624680,624684,14024,0x11,video_data_11,3
294,46,638708,638712,132,0x13,documented_unknown_13,0
295,46,638844,638848,0,0x04,start_stop_audio,0
296,46,638848,638852,6,0x07,send_buffer,1
297,46,638858,638862,0,0x01,end_of_chunk,0
298,47,638866,638870,1080,0x0F,set_decoding_map,0
299,47,639950,639954,2932,0x08,audio_frame,0
300,47,642886,642890,6,0x09,silence_frame,0
301,47,642896,642900,14058,0x11,video_data_11,3
302,47,656958,656962,132,0x13,documented_unknown_13,0
303,47,657094,657098,0,0x04,start_stop_audio,0
304,47,657098,657102,6,0x07,send_buffer,1
305,47,657108,657112,0,0x01,end_of_chunk,0
306,48,657116,657120,1080,0x0F,set_decoding_map,0
307,48,658200,658204,2952,0x08,audio_frame,0
308,48,661156,661160,6,0x09,silence_frame,0
309,48,661166,661170,14074,0x11,video_data_11,3
310,48,675244,675248,132,0x13,documented_unknown_13,0
311,48,675380,675384,0,0x04,start_stop_audio,0
312,48,675384,675388,6,0x07,send_buffer,1
313,48,675394,675398,0,0x01,end_of_chunk,0
314,49,675402,675406,1080,0x0F,set_decoding_map,0
315,49,676486,676490,2952,0x08,audio_frame,0
316,49,679442,679446,6,0x09,silence_frame,0
317,49,679452,679456,14046,0x11,video_data_11,3
318,49,693502,693506,132,0x13,documented_unknown_13,0
319,49,693638,693642,0,0x04,start_stop_audio,0
320,49,693642,693646,6,0x07,send_buffer,1
321,49,693652,693656,0,0x01,end_of_chunk,0
322,50,693660,693664,1080,0x0F,set_decoding_map,0
323,50,694744,694748,2952,0x08,audio_frame,0
324,50,697700,697704,6,0x09,silence_frame,0
325,50,697710,697714,14068,0x11,video_data_11,3
326,50,711782,711786,132,0x13,documented_unknown_13,0
327,50,711918,711922,0,0x04,start_stop_audio,0
328,50,711922,711926,6,0x07,send_buffer,1
329,50,711932,711936,0,0x01,end_of_chunk,0
330,51,711940,711944,1080,0x0F,set_decoding_map,0
331,51,713024,713028,2952,0x08,audio_frame,0
332,51,715980,715984,6,0x09,silence_frame,0
333,51,715990,715994,14066,0x11,video_data_11,3
334,51,730060,730064,132,0x13,documented_unknown_13,0
335,51,730196,730200,0,0x04,start_stop_audio,0
336,51,730200,730204,6,0x07,send_buffer,1
337,51,730210,730214,0,0x01,end_of_chunk,0
338,52,730218,730222,1080,0x0F,set_decoding_map,0
339,52,731302,731306,2952,0x08,audio_frame,0
340,52,734258,734262,6,0x09,silence_frame,0
341,52,734268,734272,14056,0x11,video_data_11,3
342,52,748328,748332,132,0x13,documented_unknown_13,0
343,52,748464,748468,0,0x04,start_stop_audio,0
344,52,748468,748472,6,0x07,send_buffer,1
345,52,748478,748482,0,0x01,end_of_chunk,0
346,53,748486,748490,1080,0x0F,set_decoding_map,0
347,53,749570,749574,2952,0x08,audio_frame,0
348,53,752526,752530,6,0x09,silence_frame,0
349,53,752536,752540,14042,0x11,video_data_11,3
350,53,766582,766586,132,0x13,documented_unknown_13,0
351,53,766718,766722,0,0x04,start_stop_audio,0
352,53,766722,766726,6,0x07,send_buffer,1
353,53,766732,766736,0,0x01,end_of_chunk,0
354,54,766740,766744,1080,0x0F,set_decoding_map,0
355,54,767824,767828,2952,0x08,audio_frame,0
356,54,770780,770784,6,0x09,silence_frame,0
357,54,770790,770794,14070,0x11,video_data_11,3
358,54,784864,784868,132,0x13,documented_unknown_13,0
359,54,785000,785004,0,0x04,start_stop_audio,0
360,54,785004,785008,6,0x07,send_buffer,1
361,54,785014,785018,0,0x01,end_of_chunk,0
362,55,785022,785026,1080,0x0F,set_decoding_map,0
363,55,786106,786110,2952,0x08,audio_frame,0
364,55,789062,789066,6,0x09,silence_frame,0
365,55,789072,789076,14040,0x11,video_data_11,3
366,55,803116,803120,132,0x13,documented_unknown_13,0
367,55,803252,803256,0,0x04,start_stop_audio,0
368,55,803256,803260,6,0x07,send_buffer,1
369,55,803266,803270,0,0x01,end_of_chunk,0
370,56,803274,803278,1080,0x0F,set_decoding_map,0
371,56,804358,804362,2952,0x08,audio_frame,0
372,56,807314,807318,6,0x09,silence_frame,0
373,56,807324,807328,14076,0x11,video_data_11,3
374,56,821404,821408,132,0x13,documented_unknown_13,0
375,56,821540,821544,0,0x04,start_stop_audio,0
376,56,821544,821548,6,0x07,send_buffer,1
377,56,821554,821558,0,0x01,end_of_chunk,0
378,57,821562,821566,1080,0x0F,set_decoding_map,0
379,57,822646,822650,2952,0x08,audio_frame,0
380,57,825602,825606,6,0x09,silence_frame,0
381,57,825612,825616,14066,0x11,video_data_11,3
382,57,839682,839686,132,0x13,documented_unknown_13,0
383,57,839818,839822,0,0x04,start_stop_audio,0
384,57,839822,839826,6,0x07,send_buffer,1
385,57,839832,839836,0,0x01,end_of_chunk,0
386,58,839840,839844,1080,0x0F,set_decoding_map,0
387,58,840924,840928,2952,0x08,audio_frame,0
388,58,843880,843884,6,0x09,silence_frame,0
389,58,843890,843894,14058,0x11,video_data_11,3
390,58,857952,857956,132,0x13,documented_unknown_13,0
391,58,858088,858092,0,0x04,start_stop_audio,0
392,58,858092,858096,6,0x07,send_buffer,1
393,58,858102,858106,0,0x01,end_of_chunk,0
394,59,858110,858114,1080,0x0F,set_decoding_map,0
395,59,859194,859198,2952,0x08,audio_frame,0
396,59,862150,862154,6,0x09,silence_frame,0
397,59,862160,862164,14026,0x11,video_data_11,3
398,59,876190,876194,132,0x13,documented_unknown_13,0
399,59,876326,876330,0,0x04,start_stop_audio,0
400,59,876330,876334,6,0x07,send_buffer,1
401,59,876340,876344,0,0x01,end_of_chunk,0
402,60,876348,876352,1080,0x0F,set_decoding_map,0
403,60,877432,877436,2952,0x08,audio_frame,0
404,60,880388,880392,6,0x09,silence_frame,0
405,60,880398,880402,14036,0x11,video_data_11,3
406,60,894438,894442,132,0x13,documented_unknown_13,0
407,60,894574,894578,0,0x04,start_stop_audio,0
408,60,894578,894582,6,0x07,send_buffer,1
409,60,894588,894592,0,0x01,end_of_chunk,0
410,61,894596,894600,1080,0x0F,set_decoding_map,0
411,61,895680,895684,2952,0x08,audio_frame,0
412,61,898636,898640,6,0x09,silence_frame,0
413,61,898646,898650,14058,0x11,video_data_11,3
414,61,912708,912712,132,0x13,documented_unknown_13,0
415,61,912844,912848,0,0x04,start_stop_audio,0
416,61,912848,912852,6,0x07,send_buffer,1
417,61,912858,912862,0,0x01,end_of_chunk,0
418,62,912866,912870,1080,0x0F,set_decoding_map,0
419,62,913950,913954,2932,0x08,audio_frame,0
420,62,916886,916890,6,0x09,silence_frame,0
421,62,916896,916900,14040,0x11,video_data_11,3
422,62,930940,930944,132,0x13,documented_unknown_13,0
423,62,931076,931080,0,0x04,start_stop_audio,0
424,62,931080,931084,6,0x07,send_buffer,1
425,62,931090,931094,0,0x01,end_of_chunk,0
426,63,931098,931102,1080,0x0F,set_decoding_map,0
427,63,932182,932186,2952,0x08,audio_frame,0
428,63,935138,935142,6,0x09,silence_frame,0
429,63,935148,935152,14050,0x11,video_data_11,3
430,63,949202,949206,132,0x13,documented_unknown_13,0
431,63,949338,949342,0,0x04,start_stop_audio,0
432,63,949342,949346,6,0x07,send_buffer,1
433,63,949352,949356,0,0x01,end_of_chunk,0
434,64,949360,949364,1080,0x0F,set_decoding_map,0
435,64,950444,950448,2952,0x08,audio_frame,0
436,64,953400,953404,6,0x09,silence_frame,0
437,64,953410,953414,14064,0x11,video_data_11,3
438,64,967478,967482,132,0x13,documented_unknown_13,0
439,64,967614,967618,0,0x04,start_stop_audio,0
440,64,967618,967622,6,0x07,send_buffer,1
441,64,967628,967632,0,0x01,end_of_chunk,0
442,65,967636,967640,1080,0x0F,set_decoding_map,0
443,65,968720,968724,2952,0x08,audio_frame,0
444,65,971676,971680,6,0x09,silence_frame,0
445,65,971686,971690,14052,0x11,video_data_11,3
446,65,985742,985746,132,0x13,documented_unknown_13,0
447,65,985878,985882,0,0x04,start_stop_audio,0
448,65,985882,985886,6,0x07,send_buffer,1
449,65,985892,985896,0,0x01,end_of_chunk,0
450,66,985900,985904,1080,0x0F,set_decoding_map,0
451,66,986984,986988,2952,0x08,audio_frame,0
452,66,989940,989944,6,0x09,silence_frame,0
453,66,989950,989954,14038,0x11,video_data_11,3
454,66,1003992,1003996,132,0x13,documented_unknown_13,0
455,66,1004128,1004132,0,0x04,start_stop_audio,0
456,66,1004132,1004136,6,0x07,send_buffer,1
457,66,1004142,1004146,0,0x01,end_of_chunk,0
458,67,1004150,1004154,1080,0x0F,set_decoding_map,0
459,67,1005234,1005238,2952,0x08,audio_frame,0
460,67,1008190,1008194,6,0x09,silence_frame,0
461,67,1008200,1008204,14034,0x11,video_data_11,3
462,67,1022238,1022242,132,0x13,documented_unknown_13,0
463,67,1022374,1022378,0,0x04,start_stop_audio,0
464,67,1022378,1022382,6,0x07,send_buffer,1
465,67,1022388,1022392,0,0x01,end_of_chunk,0
466,68,1022396,1022400,1080,0x0F,set_decoding_map,0
467,68,1023480,1023484,2952,0x08,audio_frame,0
468,68,1026436,1026440,6,0x09,silence_frame,0
469,68,1026446,1026450,14026,0x11,video_data_11,3
470,68,1040476,1040480,132,0x13,documented_unknown_13,0
471,68,1040612,1040616,0,0x04,start_stop_audio,0
472,68,1040616,1040620,6,0x07,send_buffer,1
473,68,1040626,1040630,0,0x01,end_of_chunk,0
474,69,1040634,1040638,1080,0x0F,set_decoding_map,0
475,69,1041718,1041722,2952,0x08,audio_frame,0
476,69,1044674,1044678,6,0x09,silence_frame,0
477,69,1044684,1044688,14036,0x11,video_data_11,3
478,69,1058724,1058728,132,0x13,documented_unknown_13,0
479,69,1058860,1058864,0,0x04,start_stop_audio,0
480,69,1058864,1058868,6,0x07,send_buffer,1
481,69,1058874,1058878,0,0x01,end_of_chunk,0
482,70,1058882,1058886,1080,0x0F,set_decoding_map,0
483,70,1059966,1059970,2952,0x08,audio_frame,0
484,70,1062922,1062926,6,0x09,silence_frame,0
485,70,1062932,1062936,14048,0x11,video_data_11,3
486,70,1076984,1076988,132,0x13,documented_unknown_13,0
487,70,1077120,1077124,0,0x04,start_stop_audio,0
488,70,1077124,1077128,6,0x07,send_buffer,1
489,70,1077134,1077138,0,0x01,end_of_chunk,0
490,71,1077142,1077146,1080,0x0F,set_decoding_map,0
491,71,1078226,1078230,2952,0x08,audio_frame,0
492,71,1081182,1081186,6,0x09,silence_frame,0
493,71,1081192,1081196,14022,0x11,video_data_11,3
494,71,1095218,1095222,132,0x13,documented_unknown_13,0
495,71,1095354,1095358,0,0x04,start_stop_audio,0
496,71,1095358,1095362,6,0x07,send_buffer,1
497,71,1095368,1095372,0,0x01,end_of_chunk,0
498,72,1095376,1095380,1080,0x0F,set_decoding_map,0
499,72,1096460,1096464,2952,0x08,audio_frame,0
500,72,1099416,1099420,6,0x09,silence_frame,0
501,72,1099426,1099430,14046,0x11,video_data_11,3
502,72,1113476,1113480,132,0x13,documented_unknown_13,0
503,72,1113612,1113616,0,0x04,start_stop_audio,0
504,72,1113616,1113620,6,0x07,send_buffer,1
505,72,1113626,1113630,0,0x01,end_of_chunk,0
506,73,1113634,1113638,1080,0x0F,set_decoding_map,0
507,73,1114718,1114722,2952,0x08,audio_frame,0
508,73,1117674,1117678,6,0x09,silence_frame,0
509,73,1117684,1117688,14038,0x11,video_data_11,3
510,73,1131726,1131730,132,0x13,documented_unknown_13,0
511,73,1131862,1131866,0,0x04,start_stop_audio,0
512,73,1131866,1131870,6,0x07,send_buffer,1
513,73,1131876,1131880,0,0x01,end_of_chunk,0
514,74,1131884,1131888,1080,0x0F,set_decoding_map,0
515,74,1132968,1132972,2952,0x08,audio_frame,0
516,74,1135924,1135928,6,0x09,silence_frame,0
517,74,1135934,1135938,14038,0x11,video_data_11,3
518,74,1149976,1149980,132,0x13,documented_unknown_13,0
519,74,1150112,1150116,0,0x04,start_stop_audio,0
520,74,1150116,1150120,6,0x07,send_buffer,1
521,74,1150126,1150130,0,0x01,end_of_chunk,0
522,75,1150134,1150138,1080,0x0F,set_decoding_map,0
523,75,1151218,1151222,2952,0x08,audio_frame,0
524,75,1154174,1154178,6,0x09,silence_frame,0
525,75,1154184,1154188,14052,0x11,video_data_11,3
526,75,1168240,1168244,132,0x13,documented_unknown_13,0
527,75,1168376,1168380,0,0x04,start_stop_audio,0
528,75,1168380,1168384,6,0x07,send_buffer,1
529,75,1168390,1168394,0,0x01,end_of_chunk,0
530,76,1168398,1168402,1080,0x0F,set_decoding_map,0
531,76,1169482,1169486,2952,0x08,audio_frame,0
532,76,1172438,1172442,6,0x09,silence_frame,0
533,76,1172448,1172452,14036,0x11,video_data_11,3
534,76,1186488,1186492,132,0x13,documented_unknown_13,0
535,76,1186624,1186628,0,0x04,start_stop_audio,0
536,76,1186628,1186632,6,0x07,send_buffer,1
537,76,1186638,1186642,0,0x01,end_of_chunk,0
