index,chunk_index,file_offset,payload_offset,payload_size,opcode,opcode_name,version
174,31,364820,364824,132,0x13,documented_unknown_13,0
175,31,364956,364960,0,0x04,start_stop_audio,0
176,31,364960,364964,6,0x07,send_buffer,1
177,31,364970,364974,0,0x01,end_of_chunk,0
178,32,364978,364982,1080,0x0F,set_decoding_map,0
179,32,366062,366066,2932,0x08,audio_frame,0
180,32,368998,369002,6,0x09,silence_frame,0
181,32,369008,369012,14060,0x11,video_data_11,3
182,32,383072,383076,132,0x13,documented_unknown_13,0
183,32,383208,383212,0,0x04,start_stop_audio,0
184,32,383212,383216,6,0x07,send_buffer,1
185,32,383222,383226,0,0x01,end_of_chunk,0
186,33,383230,383234,1080,0x0F,set_decoding_map,0
187,33,384314,384318,2952,0x08,audio_frame,0
188,33,387270,387274,6,0x09,silence_frame,0
189,33,387280,387284,14078,0x11,video_data_11,3
190,33,401362,401366,132,0x13,documented_unknown_13,0
191,33,401498,401502,0,0x04,start_stop_audio,0
192,33,401502,401506,6,0x07,send_buffer,1
193,33,401512,401516,0,0x01,end_of_chunk,0
194,34,401520,401524,1080,0x0F,set_decoding_map,0
195,34,402604,402608,2952,0x08,audio_frame,0
196,34,405560,405564,6,0x09,silence_frame,0
197,34,405570,405574,14072,0x11,video_data_11,3
198,34,419646,419650,132,0x13,documented_unknown_13,0
199,34,419782,419786,0,0x04,start_stop_audio,0
200,34,419786,419790,6,0x07,send_buffer,1
201,34,419796,419800,0,0x01,end_of_chunk,0
202,35,419804,419808,1080,0x0F,set_decoding_map,0
203,35,420888,420892,2952,0x08,audio_frame,0
204,35,423844,423848,6,0x09,silence_frame,0
205,35,423854,423858,14058,0x11,video_data_11,3
206,35,437916,437920,132,0x13,documented_unknown_13,0
207,35,438052,438056,0,0x04,start_stop_audio,0
208,35,438056,438060,6,0x07,send_buffer,1
209,35,438066,438070,0,0x01,end_of_chunk,0
210,36,438074,438078,1080,0x0F,set_decoding_map,0
211,36,439158,439162,2952,0x08,audio_frame,0
212,36,442114,442118,6,0x09,silence_frame,0
213,36,442124,442128,14052,0x11,video_data_11,3
214,36,456180,456184,132,0x13,documented_unknown_13,0
215,36,456316,456320,0,0x04,start_stop_audio,0
216,36,456320,456324,6,0x07,send_buffer,1
217,36,456330,456334,0,0x01,end_of_chunk,0
218,37,456338,456342,1080,0x0F,set_decoding_map,0
219,37,457422,457426,2952,0x08,audio_frame,0
220,37,460378,460382,6,0x09,silence_frame,0
221,37,460388,460392,14064,0x11,video_data_11,3
222,37,474456,474460,132,0x13,documented_unknown_13,0
223,37,474592,474596,0,0x04,start_stop_audio,0
224,37,474596,474600,6,0x07,send_buffer,1
225,37,474606,474610,0,0x01,end_of_chunk,0
226,38,474614,474618,1080,0x0F,set_decoding_map,0
227,38,475698,475702,2952,0x08,audio_frame,0
228,38,478654,478658,6,0x09,silence_frame,0
229,38,478664,478668,14034,0x11,video_data_11,3
230,38,492702,492706,132,0x13,documented_unknown_13,0
231,38,492838,492842,0,0x04,start_stop_audio,0
232,38,492842,492846,6,0x07,send_buffer,1
233,38,492852,492856,0,0x01,end_of_chunk,0
234,39,492860,492864,1080,0x0F,set_decoding_map,0
235,39,493944,493948,2952,0x08,audio_frame,0
236,39,496900,496904,6,0x09,silence_frame,0
237,39,496910,496914,14062,0x11,video_data_11,3
238,39,510976,510980,132,0x13,documented_unknown_13,0
239,39,511112,511116,0,0x04,start_stop_audio,0
240,39,511116,511120,6,0x07,send_buffer,1
241,39,511126,511130,0,0x01,end_of_chunk,0
242,40,511134,511138,1080,0x0F,set_decoding_map,0
243,40,512218,512222,2952,0x08,audio_frame,0
244,40,515174,515178,6,0x09,silence_frame,0
245,40,515184,515188,14050,0x11,video_data_11,3
246,40,529238,529242,132,0x13,documented_unknown_13,0
247,40,529374,529378,0,0x04,start_stop_audio,0
248,40,529378,529382,6,0x07,send_buffer,1
249,40,529388,529392,0,0x01,end_of_chunk,0
250,41,529396,529400,1080,0x0F,set_decoding_map,0
251,41,530480,530484,2952,0x08,audio_frame,0
252,41,533436,533440,6,0x09,silence_frame,0
253,41,533446,533450,14026,0x11,video_data_11,3
254,41,547476,547480,132,0x13,documented_unknown_13,0
255,41,547612,547616,0,0x04,start_stop_audio,0
256,41,547616,547620,6,0x07,send_buffer,1
257,41,547626,547630,0,0x01,end_of_chunk,0
258,42,547634,547638,1080,0x0F,set_decoding_map,0
259,42,548718,548722,2952,0x08,audio_frame,0
260,42,551674,551678,6,0x09,silence_frame,0
261,42,551684,551688,14024,0x11,video_data_11,3
262,42,565712,565716,132,0x13,documented_unknown_13,0
263,42,565848,565852,0,0x04,start_stop_audio,0
264,42,565852,565856,6,0x07,send_buffer,1
265,42,565862,565866,0,0x01,end_of_chunk,0
266,43,565870,565874,1080,0x0F,set_decoding_map,0
267,43,566954,566958,2952,0x08,audio_frame,0
268,43,569910,569914,6,0x09,silence_frame,0
269,43,569920,569924,14072,0x11,video_data_11,3
270,43,583996,584000,132,0x13,documented_unknown_13,0
271,43,584132,584136,0,0x04,start_stop_audio,0
272,43,584136,584140,6,0x07,send_buffer,1
273,43,584146,584150,0,0x01,end_of_chunk,0
274,44,584154,584158,1080,0x0F,set_decoding_map,0
275,44,585238,585242,2952,0x08,audio_frame,0
276,44,588194,588198,6,0x09,silence_frame,0
277,44,588204,588208,14080,0x11,video_data_11,3
278,44,602288,602292,132,0x13,documented_unknown_13,0
279,44,602424,602428,0,0x04,start_stop_audio,0
280,44,602428,602432,6,0x07,send_buffer,1
281,44,602438,602442,0,0x01,end_of_chunk,0
282,45,602446,602450,1080,0x0F,set_decoding_map,0
283,45,603530,603534,2952,0x08,audio_frame,0
284,45,606486,606490,6,0x09,silence_frame,0
285,45,606496,606500,14070,0x11,video_data_11,3
286,45,620570,620574,132,0x13,documented_unknown_13,0
287,45,620706,620710,0,0x04,start_stop_audio,0
288,45,620710,620714,6,0x07,send_buffer,1
289,45,620720,620724,0,0x01,end_of_chunk,0
290,46,620728,620732,1080,0x0F,set_decoding_map,0
291,46,621812,621816,2952,0x08,audio_frame,0
292,46,624768,624772,6,0x09,silence_frame,0
293,46,624778,624782,14048,0x11,video_data_11,3
294,46,638830,638834,132,0x13,documented_unknown_13,0
295,46,638966,638970,0,0x04,start_stop_audio,0
296,46,638970,638974,6,0x07,send_buffer,1
297,46,638980,638984,0,0x01,end_of_chunk,0
298,47,638988,638992,1080,0x0F,set_decoding_map,0
299,47,640072,640076,2932,0x08,audio_frame,0
300,47,643008,643012,6,0x09,silence_frame,0
301,47,643018,643022,14028,0x11,video_data_11,3
302,47,657050,657054,132,0x13,documented_unknown_13,0
303,47,657186,657190,0,0x04,start_stop_audio,0
304,47,657190,657194,6,0x07,send_buffer,1
305,47,657200,657204,0,0x01,end_of_chunk,0
306,48,657208,657212,1080,0x0F,set_decoding_map,0
307,48,658292,658296,2952,0x08,audio_frame,0
308,48,661248,661252,6,0x09,silence_frame,0
309,48,661258,661262,14026,0x11,video_data_11,3
310,48,675288,675292,132,0x13,documented_unknown_13,0
311,48,675424,675428,0,0x04,start_stop_audio,0
312,48,675428,675432,6,0x07,send_buffer,1
313,48,675438,675442,0,0x01,end_of_chunk,0
314,49,675446,675450,1080,0x0F,set_decoding_map,0
315,49,676530,676534,2952,0x08,audio_frame,0
316,49,679486,679490,6,0x09,silence_frame,0
317,49,679496,679500,14032,0x11,video_data_11,3
318,49,693532,693536,132,0x13,documented_unknown_13,0
319,49,693668,693672,0,0x04,start_stop_audio,0
320,49,693672,693676,6,0x07,send_buffer,1
321,49,693682,693686,0,0x01,end_of_chunk,0
322,50,693690,693694,1080,0x0F,set_decoding_map,0
323,50,694774,694778,2952,0x08,audio_frame,0
324,50,697730,697734,6,0x09,silence_frame,0
325,50,697740,697744,14042,0x11,video_data_11,3
326,50,711786,711790,132,0x13,documented_unknown_13,0
327,50,711922,711926,0,0x04,start_stop_audio,0
328,50,711926,711930,6,0x07,send_buffer,1
329,50,711936,711940,0,0x01,end_of_chunk,0
330,51,711944,711948,1080,0x0F,set_decoding_map,0
331,51,713028,713032,2952,0x08,audio_frame,0
332,51,715984,715988,6,0x09,silence_frame,0
333,51,715994,715998,14082,0x11,video_data_11,3
334,51,730080,730084,132,0x13,documented_unknown_13,0
335,51,730216,730220,0,0x04,start_stop_audio,0
336,51,730220,730224,6,0x07,send_buffer,1
337,51,730230,730234,0,0x01,end_of_chunk,0
338,52,730238,730242,1080,0x0F,set_decoding_map,0
339,52,731322,731326,2952,0x08,audio_frame,0
340,52,734278,734282,6,0x09,silence_frame,0
341,52,734288,734292,14070,0x11,video_data_11,3
342,52,748362,748366,132,0x13,documented_unknown_13,0
343,52,748498,748502,0,0x04,start_stop_audio,0
344,52,748502,748506,6,0x07,send_buffer,1
345,52,748512,748516,0,0x01,end_of_chunk,0
346,53,748520,748524,1080,0x0F,set_decoding_map,0
347,53,749604,749608,2952,0x08,audio_frame,0
348,53,752560,752564,6,0x09,silence_frame,0
349,53,752570,752574,14032,0x11,video_data_11,3
350,53,766606,766610,132,0x13,documented_unknown_13,0
351,53,766742,766746,0,0x04,start_stop_audio,0
352,53,766746,766750,6,0x07,send_buffer,1
353,53,766756,766760,0,0x01,end_of_chunk,0
354,54,766764,766768,1080,0x0F,set_decoding_map,0
355,54,767848,767852,2952,0x08,audio_frame,0
356,54,770804,770808,6,0x09,silence_frame,0
357,54,770814,770818,14024,0x11,video_data_11,3
358,54,784842,784846,132,0x13,documented_unknown_13,0
359,54,784978,784982,0,0x04,start_stop_audio,0
360,54,784982,784986,6,0x07,send_buffer,1
361,54,784992,784996,0,0x01,end_of_chunk,0
362,55,785000,785004,1080,0x0F,set_decoding_map,0
363,55,786084,786088,2952,0x08,audio_frame,0
364,55,789040,789044,6,0x09,silence_frame,0
365,55,789050,789054,14026,0x11,video_data_11,3
366,55,803080,803084,132,0x13,documented_unknown_13,0
367,55,803216,803220,0,0x04,start_stop_audio,0
368,55,803220,803224,6,0x07,send_buffer,1
369,55,803230,803234,0,0x01,end_of_chunk,0
370,56,803238,803242,1080,0x0F,set_decoding_map,0
371,56,804322,804326,2952,0x08,audio_frame,0
372,56,807278,807282,6,0x09,silence_frame,0
373,56,807288,807292,14048,0x11,video_data_11,3
374,56,821340,821344,132,0x13,documented_unknown_13,0
375,56,821476,821480,0,0x04,start_stop_audio,0
376,56,821480,821484,6,0x07,send_buffer,1
377,56,821490,821494,0,0x01,end_of_chunk,0
378,57,821498,821502,1080,0x0F,set_decoding_map,0
379,57,822582,822586,2952,0x08,audio_frame,0
380,57,825538,825542,6,0x09,silence_frame,0
381,57,825548,825552,14042,0x11,video_data_11,3
382,57,839594,839598,132,0x13,documented_unknown_13,0
383,57,839730,839734,0,0x04,start_stop_audio,0
384,57,839734,839738,6,0x07,send_buffer,1
385,57,839744,839748,0,0x01,end_of_chunk,0
386,58,839752,839756,1080,0x0F,set_decoding_map,0
387,58,840836,840840,2952,0x08,audio_frame,0
388,58,843792,843796,6,0x09,silence_frame,0
389,58,843802,843806,14022,0x11,video_data_11,3
390,58,857828,857832,132,0x13,documented_unknown_13,0
391,58,857964,857968,0,0x04,start_stop_audio,0
392,58,857968,857972,6,0x07,send_buffer,1
393,58,857978,857982,0,0x01,end_of_chunk,0
394,59,857986,857990,1080,0x0F,set_decoding_map,0
395,59,859070,859074,2952,0x08,audio_frame,0
396,59,862026,862030,6,0x09,silence_frame,0
397,59,862036,862040,14024,0x11,video_data_11,3
398,59,876064,876068,132,0x13,documented_unknown_13,0
399,59,876200,876204,0,0x04,start_stop_audio,0
400,59,876204,876208,6,0x07,send_buffer,1
401,59,876214,876218,0,0x01,end_of_chunk,0
402,60,876222,876226,1080,0x0F,set_decoding_map,0
403,60,877306,877310,2952,0x08,audio_frame,0
404,60,880262,880266,6,0x09,silence_frame,0
405,60,880272,880276,14048,0x11,video_data_11,3
406,60,894324,894328,132,0x13,documented_unknown_13,0
407,60,894460,894464,0,0x04,start_stop_audio,0
408,60,894464,894468,6,0x07,send_buffer,1
409,60,894474,894478,0,0x01,end_of_chunk,0
410,61,894482,894486,1080,0x0F,set_decoding_map,0
411,61,895566,895570,2952,0x08,audio_frame,0
412,61,898522,898526,6,0x09,silence_frame,0
413,61,898532,898536,14032,0x11,video_data_11,3
414,61,912568,912572,132,0x13,documented_unknown_13,0
415,61,912704,912708,0,0x04,start_stop_audio,0
416,61,912708,912712,6,0x07,send_buffer,1
417,61,912718,912722,0,0x01,end_of_chunk,0
418,62,912726,912730,1080,0x0F,set_decoding_map,0
419,62,913810,913814,2932,0x08,audio_frame,0
420,62,916746,916750,6,0x09,silence_frame,0
421,62,916756,916760,14024,0x11,video_data_11,3
422,62,930784,930788,132,0x13,documented_unknown_13,0
423,62,930920,930924,0,0x04,start_stop_audio,0
424,62,930924,930928,6,0x07,send_buffer,1
425,62,930934,930938,0,0x01,end_of_chunk,0
426,63,930942,930946,1080,0x0F,set_decoding_map,0
427,63,932026,932030,2952,0x08,audio_frame,0
428,63,934982,934986,6,0x09,silence_frame,0
429,63,934992,934996,14056,0x11,video_data_11,3
430,63,949052,949056,132,0x13,documented_unknown_13,0
431,63,949188,949192,0,0x04,start_stop_audio,0
432,63,949192,949196,6,0x07,send_buffer,1
433,63,949202,949206,0,0x01,end_of_chunk,0
434,64,949210,949214,1080,0x0F,set_decoding_map,0
435,64,950294,950298,2952,0x08,audio_frame,0
436,64,953250,953254,6,0x09,silence_frame,0
437,64,953260,953264,14038,0x11,video_data_11,3
438,64,967302,967306,132,0x13,documented_unknown_13,0
439,64,967438,967442,0,0x04,start_stop_audio,0
440,64,967442,967446,6,0x07,send_buffer,1
441,64,967452,967456,0,0x01,end_of_chunk,0
442,65,967460,967464,1080,0x0F,set_decoding_map,0
443,65,968544,968548,2952,0x08,audio_frame,0
444,65,971500,971504,6,0x09,silence_frame,0
445,65,971510,971514,14022,0x11,video_data_11,3
446,65,985536,985540,132,0x13,documented_unknown_13,0
447,65,985672,985676,0,0x04,start_stop_audio,0
448,65,985676,985680,6,0x07,send_buffer,1
449,65,985686,985690,0,0x01,end_of_chunk,0
450,66,985694,985698,1080,0x0F,set_decoding_map,0
451,66,986778,986782,2952,0x08,audio_frame,0
452,66,989734,989738,6,0x09,silence_frame,0
453,66,989744,989748,14042,0x11,video_data_11,3
454,66,1003790,1003794,132,0x13,documented_unknown_13,0
455,66,1003926,1003930,0,0x04,start_stop_audio,0
456,66,1003930,1003934,6,0x07,send_buffer,1
457,66,1003940,1003944,0,0x01,end_of_chunk,0
458,67,1003948,1003952,1080,0x0F,set_decoding_map,0
459,67,1005032,1005036,2952,0x08,audio_frame,0
460,67,1007988,1007992,6,0x09,silence_frame,0
461,67,1007998,1008002,14048,0x11,video_data_11,3
462,67,1022050,1022054,132,0x13,documented_unknown_13,0
463,67,1022186,1022190,0,0x04,start_stop_audio,0
464,67,1022190,1022194,6,0x07,send_buffer,1
465,67,1022200,1022204,0,0x01,end_of_chunk,0
466,68,1022208,1022212,1080,0x0F,set_decoding_map,0
467,68,1023292,1023296,2952,0x08,audio_frame,0
468,68,1026248,1026252,6,0x09,silence_frame,0
469,68,1026258,1026262,14042,0x11,video_data_11,3
470,68,1040304,1040308,132,0x13,documented_unknown_13,0
471,68,1040440,1040444,0,0x04,start_stop_audio,0
472,68,1040444,1040448,6,0x07,send_buffer,1
473,68,1040454,1040458,0,0x01,end_of_chunk,0
474,69,1040462,1040466,1080,0x0F,set_decoding_map,0
475,69,1041546,1041550,2952,0x08,audio_frame,0
476,69,1044502,1044506,6,0x09,silence_frame,0
477,69,1044512,1044516,14026,0x11,video_data_11,3
478,69,1058542,1058546,132,0x13,documented_unknown_13,0
479,69,1058678,1058682,0,0x04,start_stop_audio,0
480,69,1058682,1058686,6,0x07,send_buffer,1
481,69,1058692,1058696,0,0x01,end_of_chunk,0
482,70,1058700,1058704,1080,0x0F,set_decoding_map,0
483,70,1059784,1059788,2952,0x08,audio_frame,0
484,70,1062740,1062744,6,0x09,silence_frame,0
485,70,1062750,1062754,14056,0x11,video_data_11,3
486,70,1076810,1076814,132,0x13,documented_unknown_13,0
487,70,1076946,1076950,0,0x04,start_stop_audio,0
488,70,1076950,1076954,6,0x07,send_buffer,1
489,70,1076960,1076964,0,0x01,end_of_chunk,0
490,71,1076968,1076972,1080,0x0F,set_decoding_map,0
491,71,1078052,1078056,2952,0x08,audio_frame,0
492,71,1081008,1081012,6,0x09,silence_frame,0
493,71,1081018,1081022,14082,0x11,video_data_11,3
494,71,1095104,1095108,132,0x13,documented_unknown_13,0
495,71,1095240,1095244,0,0x04,start_stop_audio,0
496,71,1095244,1095248,6,0x07,send_buffer,1
497,71,1095254,1095258,0,0x01,end_of_chunk,0
498,72,1095262,1095266,1080,0x0F,set_decoding_map,0
499,72,1096346,1096350,2952,0x08,audio_frame,0
500,72,1099302,1099306,6,0x09,silence_frame,0
501,72,1099312,1099316,14028,0x11,video_data_11,3
502,72,1113344,1113348,132,0x13,documented_unknown_13,0
503,72,1113480,1113484,0,0x04,start_stop_audio,0
504,72,1113484,1113488,6,0x07,send_buffer,1
505,72,1113494,1113498,0,0x01,end_of_chunk,0
506,73,1113502,1113506,1080,0x0F,set_decoding_map,0
507,73,1114586,1114590,2952,0x08,audio_frame,0
508,73,1117542,1117546,6,0x09,silence_frame,0
509,73,1117552,1117556,14080,0x11,video_data_11,3
510,73,1131636,1131640,132,0x13,documented_unknown_13,0
511,73,1131772,1131776,0,0x04,start_stop_audio,0
512,73,1131776,1131780,6,0x07,send_buffer,1
513,73,1131786,1131790,0,0x01,end_of_chunk,0
514,74,1131794,1131798,1080,0x0F,set_decoding_map,0
515,74,1132878,1132882,2952,0x08,audio_frame,0
516,74,1135834,1135838,6,0x09,silence_frame,0
517,74,1135844,1135848,14068,0x11,video_data_11,3
518,74,1149916,1149920,132,0x13,documented_unknown_13,0
519,74,1150052,1150056,0,0x04,start_stop_audio,0
520,74,1150056,1150060,6,0x07,send_buffer,1
521,74,1150066,1150070,0,0x01,end_of_chunk,0
522,75,1150074,1150078,1080,0x0F,set_decoding_map,0
523,75,1151158,1151162,2952,0x08,audio_frame,0
524,75,1154114,1154118,6,0x09,silence_frame,0
525,75,1154124,1154128,14042,0x11,video_data_11,3
526,75,1168170,1168174,132,0x13,documented_unknown_13,0
527,75,1168306,1168310,0,0x04,start_stop_audio,0
528,75,1168310,1168314,6,0x07,send_buffer,1
529,75,1168320,1168324,0,0x01,end_of_chunk,0
530,76,1168328,1168332,1080,0x0F,set_decoding_map,0
531,76,1169412,1169416,2952,0x08,audio_frame,0
532,76,1172368,1172372,6,0x09,silence_frame,0
533,76,1172378,1172382,14032,0x11,video_data_11,3
534,76,1186414,1186418,132,0x13,documented_unknown_13,0
535,76,1186550,1186554,0,0x04,start_stop_audio,0
536,76,1186554,1186558,6,0x07,send_buffer,1
537,76,1186564,1186568,0,0x01,end_of_chunk,0
