normalized_path,candidate_count,content_identical,suggested_effective_source,decision_basis,candidates_json
art/intrface/review.frm,2,False,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/REVIEW.FRM"",""resource_id"":""sha256:5043bd3b52370c3fd0c54c520f22688dfef2f760f14bee091ad71802311838b5"",""sha256"":""ADE712F31C43AD7D0F07C0701EB0737DFCFE24CADF68586FF577521B2BBFB47F"",""size"":307274,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/REVIEW.FRM"",""resource_id"":""sha256:276a92509889f6d485c1c1f00c560a98ac82a161ffe237f62a7f847fce411b81"",""sha256"":""1410B174A290DFAC849F4E0C1929B9238EA74AA2212003BE2C89EDD6BB02C5A8"",""size"":307274,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/single.frm,2,False,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/SINGLE.FRM"",""resource_id"":""sha256:952c34df72b94733de77a767bfb129917ac33fca2cfcec4b7f7f6f856d989170"",""sha256"":""CAD109D6E96DBFFBF8B7348ACF7E00E8C98F48DEE24CB6CAA9306DA08FAD4284"",""size"":646,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/SINGLE.FRM"",""resource_id"":""sha256:fdd8424c07b10c23b027994ea617bce2d2a941ae60ebea93275d3dc014156e3c"",""sha256"":""B690BFD4B7DDB5972F372B992FEC44DC3AADD96F81345944005299DC57B360FA"",""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/swing.frm,2,False,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/SWING.FRM"",""resource_id"":""sha256:aeb6ff25f2c68d8c076bb4841601ace7f88e231ff689118273f6c11285842858"",""sha256"":""D4C718E3BBE65D5B8D1FA6FA5247701454C997F60BFAA0141F0CC67817E8FD98"",""size"":624,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/SWING.FRM"",""resource_id"":""sha256:392dbe5b06914ec6ce3ac634cafab3cb48fc1b44cd1293b292e2f9c3399a313c"",""sha256"":""5B1E65D3B58AB95A0027F3AE01B40B15274F9AD9B84CA9571504FDB1873F76E4"",""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/throw.frm,2,False,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/THROW.FRM"",""resource_id"":""sha256:a5fa5fefa2a579b0a8ddeb2093361e026c506afe56bbf067ee50c8cacba68781"",""sha256"":""D42F3DE8270854BAFB1B47C2795640BC463FBD4FBCF7C2723A26B07653565CBE"",""size"":746,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/THROW.FRM"",""resource_id"":""sha256:c52c8cd6b7765a664aeca06f6ca663099107018f9e8f130e4ce26ddc65296ffc"",""sha256"":""698F3F144DAB3934FFFF95EED3601B063C69AA09FFD0B94FECE2692B6319573C"",""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/thrust.frm,2,False,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/THRUST.FRM"",""resource_id"":""sha256:87071fc85e75539089c9cd806d0d9d29be2fe029a19a3a7e3979932538e049a5"",""sha256"":""7577B4DC5D853119D6B133B6D34F6051E5BF16029AA3CD807E770B8A9C08FDB2"",""size"":723,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/THRUST.FRM"",""resource_id"":""sha256:e2f8ba07d688ce8dd57dde709b7c5e7a66a61c1f14bbc0f6a091527ab0675041"",""sha256"":""C809BFB5E6EE1D782B0F864BA572E2BFEDB284ED105BEDE6386306EEDF56BFDE"",""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/unarmed.frm,2,False,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/UNARMED.FRM"",""resource_id"":""sha256:b0f8a318b6b4ca8464058ef216512751591d84a25022b6626475f9aa50e1c0cb"",""sha256"":""EC2A74AB51A3E171014E4B4B07CBD0E906E55B1EF9200A3E623C3C9B850B9871"",""size"":890,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/UNARMED.FRM"",""resource_id"":""sha256:f5588fbe3f4cb532b54a01c3a148f64745043f8dc05efd6915b8a5dafc962b76"",""sha256"":""DF2B01F75B079E308DC152B82F957590C9CC6FD7E7BCA1A82824E67541B2F66C"",""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/use.frm,2,False,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/USE.FRM"",""resource_id"":""sha256:e5cabf99bd84a761bc0291b31c92b0c7f7660f88ec16c76cee9561304e8988ee"",""sha256"":""2F92E8571BF1CD3F370DE56DFEA337EC36C0F189FDCF2C7AD90B370B959EA7C0"",""size"":109866,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/USE.FRM"",""resource_id"":""sha256:2389f4fff6a44e8b97b7f6f638b62ea53f56c5129197c95fb36265881577331b"",""sha256"":""377D5F415F637FA41D3123A1088F029CC9C8825D1D4D042983627D8A48FF53EC"",""size"":109866,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/useon.frm,2,False,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/USEON.FRM"",""resource_id"":""sha256:3e805519ff885819b862e6ff268e4ba77843bcd8127d78dbfef00bf19cf48e50"",""sha256"":""C480522C02EC389F5AAC6DF54F651B0EC8164A75498A8B90BC79231E9FFAEE6D"",""size"":674,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/USEON.FRM"",""resource_id"":""sha256:9f5ef0a9e36751626a728a462ee0c5e88bae496b1418ea0101f40733ecefff09"",""sha256"":""51086C053F4058BB69DEB31A8E904D962D715C60C9F567768C0E13B0345006FF"",""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/uset.frm,2,False,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/USET.FRM"",""resource_id"":""sha256:aee3badb42524d3dd1b79892b2489422c01655d2c8d4874cdf570cd4db8f92ee"",""sha256"":""B4E8BADECAE851C181F76265AB09B17BE847155AE1F5575303C2F057F55CF70F"",""size"":398,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/USET.FRM"",""resource_id"":""sha256:8fb84042f32d7f957f6a04469baa08ed29664672ddd844752dcb3ad959622b96"",""sha256"":""51086C053F4058BB69DEB31A8E904D962D715C60C9F567768C0E13B0345006FF"",""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/wmapbox.frm,2,False,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/WMAPBOX.FRM"",""resource_id"":""sha256:674f223826793d8d46a52a2fb02e451ae81295075ad0637f20a4417b85472dd8"",""sha256"":""00AEC66E9DA36DE74C290353C822AC0AC053C182012E64BCA4D23168F007E2B5"",""size"":307274,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/WMAPBOX.FRM"",""resource_id"":""sha256:a85982c3626a6e637fb866c2448b4ec1eae6120add96bb13088b6d32ba7cf47a"",""sha256"":""916FF12D3AACF1A2D4C1844C1A5FCE0413313F18B83869B7CCA9E1A48F2BCEFE"",""size"":307274,""source_kind"":""loose"",""source_name"":""DATA""}]"
