normalized_path,candidate_count,content_identical,suggested_effective_source,decision_basis,candidates_json
art/intrface/endanim.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/ENDANIM.FRM"",""resource_id"":""sha256:94edb07a6b9b1268e1316869296edd2bc41e647bf7bc4b51018afe60ec43ca66"",""sha256"":null,""size"":16652,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/ENDANIM.FRM"",""resource_id"":""sha256:4c34bca8d744531e8634ae3dd59845e0256cd6dc468e3855543edd9c4102dab7"",""sha256"":null,""size"":16652,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/endcmbtd.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/ENDCMBTD.FRM"",""resource_id"":""sha256:e2835a65dbc8d7d16b2fb58bbc74843eb32b46199522adbcd46872806f16ce4d"",""sha256"":null,""size"":910,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/ENDCMBTD.FRM"",""resource_id"":""sha256:1393d01611b3569fa283fc72e914c4d4b417abd93598817c62c5a32c34af8e62"",""sha256"":null,""size"":910,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/endcmbtu.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/ENDCMBTU.FRM"",""resource_id"":""sha256:d54e12b71ebcc32a896a5b6295bcc1fcfa7daaf412c5450273dbf256edf12fd8"",""sha256"":null,""size"":910,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/ENDCMBTU.FRM"",""resource_id"":""sha256:3564e65d59358a9440d96d5f3a8cda6208ad55fcf35ab24f2031fc85a2fcabfa"",""sha256"":null,""size"":910,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/endturnd.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/ENDTURND.FRM"",""resource_id"":""sha256:21daf50337098258b5bb640e15dcebcfbf41e96306b68a6afa5d3cc409d2ad30"",""sha256"":null,""size"":910,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/ENDTURND.FRM"",""resource_id"":""sha256:5cca92a1db7c7402b4973c03ac920b825dcc884857f8b561656fed6bf922aeac"",""sha256"":null,""size"":910,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/endturnu.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/ENDTURNU.FRM"",""resource_id"":""sha256:b6dc80e7c0fc26cef9b55c30d8ae0fd5aef6c9b35fedc9a59495ccd98a89a267"",""sha256"":null,""size"":910,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/ENDTURNU.FRM"",""resource_id"":""sha256:9c1ce7be515325efe816748048eb79cc81a298560e3ba8fdd3e34dedf1aff24d"",""sha256"":null,""size"":910,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/helpscrn.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/HELPSCRN.FRM"",""resource_id"":""sha256:7b5774a6f7d3b78d02bd15a5f228e2d2e60abfdf106f27cb5b2a4d514487df6e"",""sha256"":null,""size"":307274,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/HELPSCRN.FRM"",""resource_id"":""sha256:7547990a4a9dab538c7217db9f36a99d26515ce9e4bc599b8aa92ac9f826d161"",""sha256"":null,""size"":307274,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/invbox.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/INVBOX.FRM"",""resource_id"":""sha256:337de49c2a82c8705c0dd78f126658c4c8ed96d19ce6ce76b89f0ffb1ab7e9ac"",""sha256"":null,""size"":188197,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/INVBOX.FRM"",""resource_id"":""sha256:cf9b0bab535e1440e37385fa3e5be4e9c00fe1815fef83fdd571ba0f882ee78d"",""sha256"":null,""size"":188197,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/loot.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/LOOT.FRM"",""resource_id"":""sha256:906c478a1edf918e4d2e2d6ad53cd5eaa6f8ce7452e1b756d93fc4c69bf9e1f7"",""sha256"":null,""size"":201986,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/LOOT.FRM"",""resource_id"":""sha256:e5c6f16eaff45a370adc1a1f5b6c339752338270e6ac209159c864fe3eb9eecd"",""sha256"":null,""size"":201986,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/lsgbox.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/LSGBOX.FRM"",""resource_id"":""sha256:8a05364532db8c1143d815d66a63a0ffd0240c84f38143b3234c0c4da306a234"",""sha256"":null,""size"":24724,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/LSGBOX.frm"",""resource_id"":""sha256:bfb5e4da4d12698a0e7f68bb1115a118895b4163cfeaeb9e05d3d7fb317aa5c8"",""sha256"":null,""size"":24724,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/mainmenu.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/MAINMENU.FRM"",""resource_id"":""sha256:9ff125c986ac19c850067278dafb5460d47f74476f9edb8d7da039a02d4b0fa3"",""sha256"":null,""size"":307274,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/MAINMENU.FRM"",""resource_id"":""sha256:315babc8690593c53c78a6b23c5c8d4fd1ce258f7d293a23c0dd58ded0115bcf"",""sha256"":null,""size"":307274,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/months.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/MONTHS.FRM"",""resource_id"":""sha256:1fe9798595ecea2459f2113106cdb2aa66279a381f72f6e23ffe59b18a33095d"",""sha256"":null,""size"":5265,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/MONTHS.FRM"",""resource_id"":""sha256:5d035badf46bbd6ecbdf78a3d33d9dc3b20b46d0d9c90ef99257a00b818aa47f"",""sha256"":null,""size"":5265,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/movemult.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/MOVEMULT.FRM"",""resource_id"":""sha256:d231117fb2cf438683d63b93c78186ef6fa23569bc7487d371d9b6eeeeef1a18"",""sha256"":null,""size"":42032,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/MOVEMULT.FRM"",""resource_id"":""sha256:6754978e411fc764ff783b51a653e1b5f7261de963176a6576f5b892f72edff0"",""sha256"":null,""size"":42032,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/pickchar.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/PICKCHAR.FRM"",""resource_id"":""sha256:bd9635b72ec3b85d239a5881fbc6f413ef5b964a7103f4052324ae7805918bfd"",""sha256"":null,""size"":307274,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/PICKCHAR.FRM"",""resource_id"":""sha256:51c2c7b82ffd5d53d217a4cf442e3bdff8e5cfe5570e5ad48e5d45531839a557"",""sha256"":null,""size"":307274,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/pip.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/PIP.FRM"",""resource_id"":""sha256:e60201b30e2c960c8b427ff32822681d4b3feae7dceda3636e200b22f6485920"",""sha256"":null,""size"":307274,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/PIP.FRM"",""resource_id"":""sha256:367e22bc8da368d0f9cf48ecb77e1415156b01e2a8363c62b4edb60258447b3e"",""sha256"":null,""size"":307274,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/pip2.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/PIP2.FRM"",""resource_id"":""sha256:b16657381406b1fc87bb339128835735c8abbfd7481eb2b64d12439948e476b5"",""sha256"":null,""size"":33670,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/PIP2.frm"",""resource_id"":""sha256:820b27df9be9fbedf3813ea6c370b9e663b2c2f802b9bfbae2fe17f11815f986"",""sha256"":null,""size"":33670,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/punch.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/PUNCH.FRM"",""resource_id"":""sha256:6142cf07d85b74fd3a32ffc38e186300ee12a6dc5c35831a6c8b1290bdc2323f"",""sha256"":null,""size"":668,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/PUNCH.FRM"",""resource_id"":""sha256:d625485b14392183937f4275d519ffde1099737cbfb38673e82d6d627dea2608"",""sha256"":null,""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/reload.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/RELOAD.FRM"",""resource_id"":""sha256:614c607fe60cd9501cb3d0d9aa41b6080022bbe01ddd2e8352137db502365656"",""sha256"":null,""size"":657,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/RELOAD.FRM"",""resource_id"":""sha256:5877dc82a2ed9ccf8a7a3f94e53da47065ad658e6e5578e32c36626a9207e565"",""sha256"":null,""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/review.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/REVIEW.FRM"",""resource_id"":""sha256:5043bd3b52370c3fd0c54c520f22688dfef2f760f14bee091ad71802311838b5"",""sha256"":null,""size"":307274,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/REVIEW.FRM"",""resource_id"":""sha256:276a92509889f6d485c1c1f00c560a98ac82a161ffe237f62a7f847fce411b81"",""sha256"":null,""size"":307274,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/single.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/SINGLE.FRM"",""resource_id"":""sha256:952c34df72b94733de77a767bfb129917ac33fca2cfcec4b7f7f6f856d989170"",""sha256"":null,""size"":646,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/SINGLE.FRM"",""resource_id"":""sha256:fdd8424c07b10c23b027994ea617bce2d2a941ae60ebea93275d3dc014156e3c"",""sha256"":null,""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/swing.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/SWING.FRM"",""resource_id"":""sha256:aeb6ff25f2c68d8c076bb4841601ace7f88e231ff689118273f6c11285842858"",""sha256"":null,""size"":624,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/SWING.FRM"",""resource_id"":""sha256:392dbe5b06914ec6ce3ac634cafab3cb48fc1b44cd1293b292e2f9c3399a313c"",""sha256"":null,""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/throw.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/THROW.FRM"",""resource_id"":""sha256:a5fa5fefa2a579b0a8ddeb2093361e026c506afe56bbf067ee50c8cacba68781"",""sha256"":null,""size"":746,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/THROW.FRM"",""resource_id"":""sha256:c52c8cd6b7765a664aeca06f6ca663099107018f9e8f130e4ce26ddc65296ffc"",""sha256"":null,""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/thrust.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/THRUST.FRM"",""resource_id"":""sha256:87071fc85e75539089c9cd806d0d9d29be2fe029a19a3a7e3979932538e049a5"",""sha256"":null,""size"":723,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/THRUST.FRM"",""resource_id"":""sha256:e2f8ba07d688ce8dd57dde709b7c5e7a66a61c1f14bbc0f6a091527ab0675041"",""sha256"":null,""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/unarmed.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/UNARMED.FRM"",""resource_id"":""sha256:b0f8a318b6b4ca8464058ef216512751591d84a25022b6626475f9aa50e1c0cb"",""sha256"":null,""size"":890,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/UNARMED.FRM"",""resource_id"":""sha256:f5588fbe3f4cb532b54a01c3a148f64745043f8dc05efd6915b8a5dafc962b76"",""sha256"":null,""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/use.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/USE.FRM"",""resource_id"":""sha256:e5cabf99bd84a761bc0291b31c92b0c7f7660f88ec16c76cee9561304e8988ee"",""sha256"":null,""size"":109866,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/USE.FRM"",""resource_id"":""sha256:2389f4fff6a44e8b97b7f6f638b62ea53f56c5129197c95fb36265881577331b"",""sha256"":null,""size"":109866,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/useon.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/USEON.FRM"",""resource_id"":""sha256:3e805519ff885819b862e6ff268e4ba77843bcd8127d78dbfef00bf19cf48e50"",""sha256"":null,""size"":674,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/USEON.FRM"",""resource_id"":""sha256:9f5ef0a9e36751626a728a462ee0c5e88bae496b1418ea0101f40733ecefff09"",""sha256"":null,""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/uset.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/USET.FRM"",""resource_id"":""sha256:aee3badb42524d3dd1b79892b2489422c01655d2c8d4874cdf570cd4db8f92ee"",""sha256"":null,""size"":398,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/USET.FRM"",""resource_id"":""sha256:8fb84042f32d7f957f6a04469baa08ed29664672ddd844752dcb3ad959622b96"",""sha256"":null,""size"":644,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/wmapbox.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/WMAPBOX.FRM"",""resource_id"":""sha256:674f223826793d8d46a52a2fb02e451ae81295075ad0637f20a4417b85472dd8"",""sha256"":null,""size"":307274,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/WMAPBOX.FRM"",""resource_id"":""sha256:a85982c3626a6e637fb866c2448b4ec1eae6120add96bb13088b6d32ba7cf47a"",""sha256"":null,""size"":307274,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/intrface/wmaplabs.frm,2,,,manual_review_required,"[{""internal_path"":""ART/INTRFACE/WMAPLABS.FRM"",""resource_id"":""sha256:52ecc5905f2394d57c44e29983a100f68a020bcf4e5d7ce61ef8b32f31b99227"",""sha256"":null,""size"":17786,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/intrface/WMAPLABS.frm"",""resource_id"":""sha256:a07eccdd9abd1f2d7d226b09c38321efa917cf24178026bd7cec5a6a528ab485"",""sha256"":null,""size"":17786,""source_kind"":""loose"",""source_name"":""DATA""}]"
art/tiles/grid000.frm,2,,,manual_review_required,"[{""internal_path"":""ART/TILES/GRID000.FRM"",""resource_id"":""sha256:18be708345cbe41a6635e492e0c6771f5dbb25325d645af1f14e0aba6a7a464d"",""sha256"":null,""size"":2954,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""art/tiles/grid000.FRM"",""resource_id"":""sha256:fd7183e27097e9cfc8ad1390f00d92437427256a9eec1fbdcb8ff0cdc199ca68"",""sha256"":null,""size"":2954,""source_kind"":""loose"",""source_name"":""DATA""}]"
premade/combat.bio,2,,,manual_review_required,"[{""internal_path"":""PREMADE/COMBAT.BIO"",""resource_id"":""sha256:59b713db38b7f907092efd4a3329a3fc4c08e3e175ae7a0a75f5290fba3ea3e2"",""sha256"":null,""size"":417,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""premade/COMBAT.BIO"",""resource_id"":""sha256:5f03a9b2014f0224ddb00288081b0f02490284f976d8e842ec94cc7ce68c36db"",""sha256"":null,""size"":248,""source_kind"":""loose"",""source_name"":""DATA""}]"
premade/diplomat.bio,2,,,manual_review_required,"[{""internal_path"":""PREMADE/DIPLOMAT.BIO"",""resource_id"":""sha256:c597ba264872e224dc3c1ec32fe6af9b71604e5e9c891ab4ecca5ebcb2f422d7"",""sha256"":null,""size"":423,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""premade/DIPLOMAT.BIO"",""resource_id"":""sha256:06029dfff89edbb7d0cc4d192e87f3e34a657fd92c6960f52009d55e65461452"",""sha256"":null,""size"":233,""source_kind"":""loose"",""source_name"":""DATA""}]"
premade/stealth.bio,2,,,manual_review_required,"[{""internal_path"":""PREMADE/STEALTH.BIO"",""resource_id"":""sha256:a92eda3488ed522a44f40aa1f67e6d395d95ba69f98810094860214d90ce66b0"",""sha256"":null,""size"":429,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""premade/STEALTH.BIO"",""resource_id"":""sha256:3533e36881fe01df27d2b23e80d27d73ce7c8195ab3bee1739ec990627e5156d"",""sha256"":null,""size"":231,""source_kind"":""loose"",""source_name"":""DATA""}]"
scripts/bitsbob.int,2,,,manual_review_required,"[{""internal_path"":""SCRIPTS/BITSBOB.INT"",""resource_id"":""sha256:3c76c61b02ccdef6d80154c2ee691382645d6621129a7e4fc0a78621d18747d1"",""sha256"":null,""size"":14180,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""SCRIPTS/BITSBOB.INT"",""resource_id"":""sha256:29a54c128e820e7466779dfd82f96a9b0660d83ce4b22431a920ad63462a326b"",""sha256"":null,""size"":14180,""source_kind"":""loose"",""source_name"":""DATA""}]"
scripts/cocdoor.int,2,,,manual_review_required,"[{""internal_path"":""SCRIPTS/COCDOOR.INT"",""resource_id"":""sha256:eba70f9b1823a8f5d52915380d5fcc187c3f15d470ea310f51bde173efec3956"",""sha256"":null,""size"":414,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""SCRIPTS/COCDOOR.INT"",""resource_id"":""sha256:dcde2c66ec54d89eb86c66b5764e2f952773ca839b68c64164c8f3fdd9daa336"",""sha256"":null,""size"":414,""source_kind"":""loose"",""source_name"":""DATA""}]"
scripts/gabriel.int,2,,,manual_review_required,"[{""internal_path"":""SCRIPTS/GABRIEL.INT"",""resource_id"":""sha256:d3f2589173fbfd1aa8a1a9354ac253238b1084dc2f91b820e08f19326b704218"",""sha256"":null,""size"":8276,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""SCRIPTS/GABRIEL.INT"",""resource_id"":""sha256:d8c0f07ffb2954777a94fc6cb6c8245d3d8f7e2b37fc1b57f0946b0cc446bd38"",""sha256"":null,""size"":8302,""source_kind"":""loose"",""source_name"":""DATA""}]"
scripts/gizmo.int,2,,,manual_review_required,"[{""internal_path"":""SCRIPTS/GIZMO.INT"",""resource_id"":""sha256:30017470101668ca29a2e1e521c927c75f1b72df21bb1139c87ed6dfad55dd5f"",""sha256"":null,""size"":13084,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""SCRIPTS/GIZMO.INT"",""resource_id"":""sha256:a554ea1c197154131dcacc086cb5d812e3c67ad56f090ded4a23814b95a9fad7"",""sha256"":null,""size"":13084,""source_kind"":""loose"",""source_name"":""DATA""}]"
scripts/glowgen.int,2,,,manual_review_required,"[{""internal_path"":""SCRIPTS/GLOWGEN.INT"",""resource_id"":""sha256:a140118c553877b4feee8e8be4acabe21465e541fc8a445ee42f874a27c1eb3e"",""sha256"":null,""size"":1088,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""SCRIPTS/glowgen.int"",""resource_id"":""sha256:86ff2a1691a20c35f2f08a6d18140efd20f2a38a2088620e0e8fdc2f6831d7de"",""sha256"":null,""size"":1088,""source_kind"":""loose"",""source_name"":""DATA""}]"
scripts/hallded1.int,2,,,manual_review_required,"[{""internal_path"":""SCRIPTS/HALLDED1.INT"",""resource_id"":""sha256:12474a34e43a3805828aaf3a907152167b6f28a9f02fbec17c5aed7cd91f0518"",""sha256"":null,""size"":4680,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""SCRIPTS/HALLDED1.INT"",""resource_id"":""sha256:dededef9692fbb7e899363a78851e910560301bf2a6ffd46dec8cb02b6f29678"",""sha256"":null,""size"":4680,""source_kind"":""loose"",""source_name"":""DATA""}]"
scripts/harry.int,2,,,manual_review_required,"[{""internal_path"":""SCRIPTS/HARRY.INT"",""resource_id"":""sha256:c3d8aa5b6a9cc840be3339abad728e6572997febaf00ae7c0ecc50f5e21e3035"",""sha256"":null,""size"":12388,""source_kind"":""dat1"",""source_name"":""MASTER.DAT""},{""internal_path"":""SCRIPTS/HARRY.INT"",""resource_id"":""sha256:e5d6388d922bede83a28c3f213be906ce12dfcdeb3334976e54c53e82a0480dc"",""sha256"":null,""size"":12388,""source_kind"":""loose"",""source_name"":""DATA""}]"
