index,chunk_index,file_offset,payload_offset,payload_size,opcode,opcode_name,version
174,31,364664,364668,132,0x13,documented_unknown_13,0
175,31,364800,364804,0,0x04,start_stop_audio,0
176,31,364804,364808,6,0x07,send_buffer,1
177,31,364814,364818,0,0x01,end_of_chunk,0
178,32,364822,364826,1080,0x0F,set_decoding_map,0
179,32,365906,365910,2932,0x08,audio_frame,0
180,32,368842,368846,6,0x09,silence_frame,0
181,32,368852,368856,14040,0x11,video_data_11,3
182,32,382896,382900,132,0x13,documented_unknown_13,0
183,32,383032,383036,0,0x04,start_stop_audio,0
184,32,383036,383040,6,0x07,send_buffer,1
185,32,383046,383050,0,0x01,end_of_chunk,0
186,33,383054,383058,1080,0x0F,set_decoding_map,0
187,33,384138,384142,2952,0x08,audio_frame,0
188,33,387094,387098,6,0x09,silence_frame,0
189,33,387104,387108,14030,0x11,video_data_11,3
190,33,401138,401142,132,0x13,documented_unknown_13,0
191,33,401274,401278,0,0x04,start_stop_audio,0
192,33,401278,401282,6,0x07,send_buffer,1
193,33,401288,401292,0,0x01,end_of_chunk,0
194,34,401296,401300,1080,0x0F,set_decoding_map,0
195,34,402380,402384,2952,0x08,audio_frame,0
196,34,405336,405340,6,0x09,silence_frame,0
197,34,405346,405350,14022,0x11,video_data_11,3
198,34,419372,419376,132,0x13,documented_unknown_13,0
199,34,419508,419512,0,0x04,start_stop_audio,0
200,34,419512,419516,6,0x07,send_buffer,1
201,34,419522,419526,0,0x01,end_of_chunk,0
202,35,419530,419534,1080,0x0F,set_decoding_map,0
203,35,420614,420618,2952,0x08,audio_frame,0
204,35,423570,423574,6,0x09,silence_frame,0
205,35,423580,423584,14022,0x11,video_data_11,3
206,35,437606,437610,132,0x13,documented_unknown_13,0
207,35,437742,437746,0,0x04,start_stop_audio,0
208,35,437746,437750,6,0x07,send_buffer,1
209,35,437756,437760,0,0x01,end_of_chunk,0
210,36,437764,437768,1080,0x0F,set_decoding_map,0
211,36,438848,438852,2952,0x08,audio_frame,0
212,36,441804,441808,6,0x09,silence_frame,0
213,36,441814,441818,14076,0x11,video_data_11,3
214,36,455894,455898,132,0x13,documented_unknown_13,0
215,36,456030,456034,0,0x04,start_stop_audio,0
216,36,456034,456038,6,0x07,send_buffer,1
217,36,456044,456048,0,0x01,end_of_chunk,0
218,37,456052,456056,1080,0x0F,set_decoding_map,0
219,37,457136,457140,2952,0x08,audio_frame,0
220,37,460092,460096,6,0x09,silence_frame,0
221,37,460102,460106,14024,0x11,video_data_11,3
222,37,474130,474134,132,0x13,documented_unknown_13,0
223,37,474266,474270,0,0x04,start_stop_audio,0
224,37,474270,474274,6,0x07,send_buffer,1
225,37,474280,474284,0,0x01,end_of_chunk,0
226,38,474288,474292,1080,0x0F,set_decoding_map,0
227,38,475372,475376,2952,0x08,audio_frame,0
228,38,478328,478332,6,0x09,silence_frame,0
229,38,478338,478342,14044,0x11,video_data_11,3
230,38,492386,492390,132,0x13,documented_unknown_13,0
231,38,492522,492526,0,0x04,start_stop_audio,0
232,38,492526,492530,6,0x07,send_buffer,1
233,38,492536,492540,0,0x01,end_of_chunk,0
234,39,492544,492548,1080,0x0F,set_decoding_map,0
235,39,493628,493632,2952,0x08,audio_frame,0
236,39,496584,496588,6,0x09,silence_frame,0
237,39,496594,496598,14032,0x11,video_data_11,3
238,39,510630,510634,132,0x13,documented_unknown_13,0
239,39,510766,510770,0,0x04,start_stop_audio,0
240,39,510770,510774,6,0x07,send_buffer,1
241,39,510780,510784,0,0x01,end_of_chunk,0
242,40,510788,510792,1080,0x0F,set_decoding_map,0
243,40,511872,511876,2952,0x08,audio_frame,0
244,40,514828,514832,6,0x09,silence_frame,0
245,40,514838,514842,14028,0x11,video_data_11,3
246,40,528870,528874,132,0x13,documented_unknown_13,0
247,40,529006,529010,0,0x04,start_stop_audio,0
248,40,529010,529014,6,0x07,send_buffer,1
249,40,529020,529024,0,0x01,end_of_chunk,0
250,41,529028,529032,1080,0x0F,set_decoding_map,0
251,41,530112,530116,2952,0x08,audio_frame,0
252,41,533068,533072,6,0x09,silence_frame,0
253,41,533078,533082,14052,0x11,video_data_11,3
254,41,547134,547138,132,0x13,documented_unknown_13,0
255,41,547270,547274,0,0x04,start_stop_audio,0
256,41,547274,547278,6,0x07,send_buffer,1
257,41,547284,547288,0,0x01,end_of_chunk,0
258,42,547292,547296,1080,0x0F,set_decoding_map,0
259,42,548376,548380,2952,0x08,audio_frame,0
260,42,551332,551336,6,0x09,silence_frame,0
261,42,551342,551346,14028,0x11,video_data_11,3
262,42,565374,565378,132,0x13,documented_unknown_13,0
263,42,565510,565514,0,0x04,start_stop_audio,0
264,42,565514,565518,6,0x07,send_buffer,1
265,42,565524,565528,0,0x01,end_of_chunk,0
266,43,565532,565536,1080,0x0F,set_decoding_map,0
267,43,566616,566620,2952,0x08,audio_frame,0
268,43,569572,569576,6,0x09,silence_frame,0
269,43,569582,569586,14022,0x11,video_data_11,3
270,43,583608,583612,132,0x13,documented_unknown_13,0
271,43,583744,583748,0,0x04,start_stop_audio,0
272,43,583748,583752,6,0x07,send_buffer,1
273,43,583758,583762,0,0x01,end_of_chunk,0
274,44,583766,583770,1080,0x0F,set_decoding_map,0
275,44,584850,584854,2952,0x08,audio_frame,0
276,44,587806,587810,6,0x09,silence_frame,0
277,44,587816,587820,14046,0x11,video_data_11,3
278,44,601866,601870,132,0x13,documented_unknown_13,0
279,44,602002,602006,0,0x04,start_stop_audio,0
280,44,602006,602010,6,0x07,send_buffer,1
281,44,602016,602020,0,0x01,end_of_chunk,0
282,45,602024,602028,1080,0x0F,set_decoding_map,0
283,45,603108,603112,2952,0x08,audio_frame,0
284,45,606064,606068,6,0x09,silence_frame,0
285,45,606074,606078,14028,0x11,video_data_11,3
286,45,620106,620110,132,0x13,documented_unknown_13,0
287,45,620242,620246,0,0x04,start_stop_audio,0
288,45,620246,620250,6,0x07,send_buffer,1
289,45,620256,620260,0,0x01,end_of_chunk,0
290,46,620264,620268,1080,0x0F,set_decoding_map,0
291,46,621348,621352,2952,0x08,audio_frame,0
292,46,624304,624308,6,0x09,silence_frame,0
293,46,624314,624318,14034,0x11,video_data_11,3
294,46,638352,638356,132,0x13,documented_unknown_13,0
295,46,638488,638492,0,0x04,start_stop_audio,0
296,46,638492,638496,6,0x07,send_buffer,1
297,46,638502,638506,0,0x01,end_of_chunk,0
298,47,638510,638514,1080,0x0F,set_decoding_map,0
299,47,639594,639598,2932,0x08,audio_frame,0
300,47,642530,642534,6,0x09,silence_frame,0
301,47,642540,642544,14026,0x11,video_data_11,3
302,47,656570,656574,132,0x13,documented_unknown_13,0
303,47,656706,656710,0,0x04,start_stop_audio,0
304,47,656710,656714,6,0x07,send_buffer,1
305,47,656720,656724,0,0x01,end_of_chunk,0
306,48,656728,656732,1080,0x0F,set_decoding_map,0
307,48,657812,657816,2952,0x08,audio_frame,0
308,48,660768,660772,6,0x09,silence_frame,0
309,48,660778,660782,14022,0x11,video_data_11,3
310,48,674804,674808,132,0x13,documented_unknown_13,0
311,48,674940,674944,0,0x04,start_stop_audio,0
312,48,674944,674948,6,0x07,send_buffer,1
313,48,674954,674958,0,0x01,end_of_chunk,0
314,49,674962,674966,1080,0x0F,set_decoding_map,0
315,49,676046,676050,2952,0x08,audio_frame,0
316,49,679002,679006,6,0x09,silence_frame,0
317,49,679012,679016,14066,0x11,video_data_11,3
318,49,693082,693086,132,0x13,documented_unknown_13,0
319,49,693218,693222,0,0x04,start_stop_audio,0
320,49,693222,693226,6,0x07,send_buffer,1
321,49,693232,693236,0,0x01,end_of_chunk,0
322,50,693240,693244,1080,0x0F,set_decoding_map,0
323,50,694324,694328,2952,0x08,audio_frame,0
324,50,697280,697284,6,0x09,silence_frame,0
325,50,697290,697294,14022,0x11,video_data_11,3
326,50,711316,711320,132,0x13,documented_unknown_13,0
327,50,711452,711456,0,0x04,start_stop_audio,0
328,50,711456,711460,6,0x07,send_buffer,1
329,50,711466,711470,0,0x01,end_of_chunk,0
330,51,711474,711478,1080,0x0F,set_decoding_map,0
331,51,712558,712562,2952,0x08,audio_frame,0
332,51,715514,715518,6,0x09,silence_frame,0
333,51,715524,715528,14022,0x11,video_data_11,3
334,51,729550,729554,132,0x13,documented_unknown_13,0
335,51,729686,729690,0,0x04,start_stop_audio,0
336,51,729690,729694,6,0x07,send_buffer,1
337,51,729700,729704,0,0x01,end_of_chunk,0
338,52,729708,729712,1080,0x0F,set_decoding_map,0
339,52,730792,730796,2952,0x08,audio_frame,0
340,52,733748,733752,6,0x09,silence_frame,0
341,52,733758,733762,14022,0x11,video_data_11,3
342,52,747784,747788,132,0x13,documented_unknown_13,0
343,52,747920,747924,0,0x04,start_stop_audio,0
344,52,747924,747928,6,0x07,send_buffer,1
345,52,747934,747938,0,0x01,end_of_chunk,0
346,53,747942,747946,1080,0x0F,set_decoding_map,0
347,53,749026,749030,2952,0x08,audio_frame,0
348,53,751982,751986,6,0x09,silence_frame,0
349,53,751992,751996,14054,0x11,video_data_11,3
350,53,766050,766054,132,0x13,documented_unknown_13,0
351,53,766186,766190,0,0x04,start_stop_audio,0
352,53,766190,766194,6,0x07,send_buffer,1
353,53,766200,766204,0,0x01,end_of_chunk,0
354,54,766208,766212,1080,0x0F,set_decoding_map,0
355,54,767292,767296,2952,0x08,audio_frame,0
356,54,770248,770252,6,0x09,silence_frame,0
357,54,770258,770262,14044,0x11,video_data_11,3
358,54,784306,784310,132,0x13,documented_unknown_13,0
359,54,784442,784446,0,0x04,start_stop_audio,0
360,54,784446,784450,6,0x07,send_buffer,1
361,54,784456,784460,0,0x01,end_of_chunk,0
362,55,784464,784468,1080,0x0F,set_decoding_map,0
363,55,785548,785552,2952,0x08,audio_frame,0
364,55,788504,788508,6,0x09,silence_frame,0
365,55,788514,788518,14060,0x11,video_data_11,3
366,55,802578,802582,132,0x13,documented_unknown_13,0
367,55,802714,802718,0,0x04,start_stop_audio,0
368,55,802718,802722,6,0x07,send_buffer,1
369,55,802728,802732,0,0x01,end_of_chunk,0
370,56,802736,802740,1080,0x0F,set_decoding_map,0
371,56,803820,803824,2952,0x08,audio_frame,0
372,56,806776,806780,6,0x09,silence_frame,0
373,56,806786,806790,14022,0x11,video_data_11,3
374,56,820812,820816,132,0x13,documented_unknown_13,0
375,56,820948,820952,0,0x04,start_stop_audio,0
376,56,820952,820956,6,0x07,send_buffer,1
377,56,820962,820966,0,0x01,end_of_chunk,0
378,57,820970,820974,1080,0x0F,set_decoding_map,0
379,57,822054,822058,2952,0x08,audio_frame,0
380,57,825010,825014,6,0x09,silence_frame,0
381,57,825020,825024,14036,0x11,video_data_11,3
382,57,839060,839064,132,0x13,documented_unknown_13,0
383,57,839196,839200,0,0x04,start_stop_audio,0
384,57,839200,839204,6,0x07,send_buffer,1
385,57,839210,839214,0,0x01,end_of_chunk,0
386,58,839218,839222,1080,0x0F,set_decoding_map,0
387,58,840302,840306,2952,0x08,audio_frame,0
388,58,843258,843262,6,0x09,silence_frame,0
389,58,843268,843272,14022,0x11,video_data_11,3
390,58,857294,857298,132,0x13,documented_unknown_13,0
391,58,857430,857434,0,0x04,start_stop_audio,0
392,58,857434,857438,6,0x07,send_buffer,1
393,58,857444,857448,0,0x01,end_of_chunk,0
394,59,857452,857456,1080,0x0F,set_decoding_map,0
395,59,858536,858540,2952,0x08,audio_frame,0
396,59,861492,861496,6,0x09,silence_frame,0
397,59,861502,861506,14026,0x11,video_data_11,3
398,59,875532,875536,132,0x13,documented_unknown_13,0
399,59,875668,875672,0,0x04,start_stop_audio,0
400,59,875672,875676,6,0x07,send_buffer,1
401,59,875682,875686,0,0x01,end_of_chunk,0
402,60,875690,875694,1080,0x0F,set_decoding_map,0
403,60,876774,876778,2952,0x08,audio_frame,0
404,60,879730,879734,6,0x09,silence_frame,0
405,60,879740,879744,14026,0x11,video_data_11,3
406,60,893770,893774,132,0x13,documented_unknown_13,0
407,60,893906,893910,0,0x04,start_stop_audio,0
408,60,893910,893914,6,0x07,send_buffer,1
409,60,893920,893924,0,0x01,end_of_chunk,0
410,61,893928,893932,1080,0x0F,set_decoding_map,0
411,61,895012,895016,2952,0x08,audio_frame,0
412,61,897968,897972,6,0x09,silence_frame,0
413,61,897978,897982,14028,0x11,video_data_11,3
414,61,912010,912014,132,0x13,documented_unknown_13,0
415,61,912146,912150,0,0x04,start_stop_audio,0
416,61,912150,912154,6,0x07,send_buffer,1
417,61,912160,912164,0,0x01,end_of_chunk,0
418,62,912168,912172,1080,0x0F,set_decoding_map,0
419,62,913252,913256,2932,0x08,audio_frame,0
420,62,916188,916192,6,0x09,silence_frame,0
421,62,916198,916202,14032,0x11,video_data_11,3
422,62,930234,930238,132,0x13,documented_unknown_13,0
423,62,930370,930374,0,0x04,start_stop_audio,0
424,62,930374,930378,6,0x07,send_buffer,1
425,62,930384,930388,0,0x01,end_of_chunk,0
426,63,930392,930396,1080,0x0F,set_decoding_map,0
427,63,931476,931480,2952,0x08,audio_frame,0
428,63,934432,934436,6,0x09,silence_frame,0
429,63,934442,934446,14038,0x11,video_data_11,3
430,63,948484,948488,132,0x13,documented_unknown_13,0
431,63,948620,948624,0,0x04,start_stop_audio,0
432,63,948624,948628,6,0x07,send_buffer,1
433,63,948634,948638,0,0x01,end_of_chunk,0
434,64,948642,948646,1080,0x0F,set_decoding_map,0
435,64,949726,949730,2952,0x08,audio_frame,0
436,64,952682,952686,6,0x09,silence_frame,0
437,64,952692,952696,14058,0x11,video_data_11,3
438,64,966754,966758,132,0x13,documented_unknown_13,0
439,64,966890,966894,0,0x04,start_stop_audio,0
440,64,966894,966898,6,0x07,send_buffer,1
441,64,966904,966908,0,0x01,end_of_chunk,0
442,65,966912,966916,1080,0x0F,set_decoding_map,0
443,65,967996,968000,2952,0x08,audio_frame,0
444,65,970952,970956,6,0x09,silence_frame,0
445,65,970962,970966,14022,0x11,video_data_11,3
446,65,984988,984992,132,0x13,documented_unknown_13,0
447,65,985124,985128,0,0x04,start_stop_audio,0
448,65,985128,985132,6,0x07,send_buffer,1
449,65,985138,985142,0,0x01,end_of_chunk,0
450,66,985146,985150,1080,0x0F,set_decoding_map,0
451,66,986230,986234,2952,0x08,audio_frame,0
452,66,989186,989190,6,0x09,silence_frame,0
453,66,989196,989200,14024,0x11,video_data_11,3
454,66,1003224,1003228,132,0x13,documented_unknown_13,0
455,66,1003360,1003364,0,0x04,start_stop_audio,0
456,66,1003364,1003368,6,0x07,send_buffer,1
457,66,1003374,1003378,0,0x01,end_of_chunk,0
458,67,1003382,1003386,1080,0x0F,set_decoding_map,0
459,67,1004466,1004470,2952,0x08,audio_frame,0
460,67,1007422,1007426,6,0x09,silence_frame,0
461,67,1007432,1007436,14028,0x11,video_data_11,3
462,67,1021464,1021468,132,0x13,documented_unknown_13,0
463,67,1021600,1021604,0,0x04,start_stop_audio,0
464,67,1021604,1021608,6,0x07,send_buffer,1
465,67,1021614,1021618,0,0x01,end_of_chunk,0
466,68,1021622,1021626,1080,0x0F,set_decoding_map,0
467,68,1022706,1022710,2952,0x08,audio_frame,0
468,68,1025662,1025666,6,0x09,silence_frame,0
469,68,1025672,1025676,14032,0x11,video_data_11,3
470,68,1039708,1039712,132,0x13,documented_unknown_13,0
471,68,1039844,1039848,0,0x04,start_stop_audio,0
472,68,1039848,1039852,6,0x07,send_buffer,1
473,68,1039858,1039862,0,0x01,end_of_chunk,0
474,69,1039866,1039870,1080,0x0F,set_decoding_map,0
475,69,1040950,1040954,2952,0x08,audio_frame,0
476,69,1043906,1043910,6,0x09,silence_frame,0
477,69,1043916,1043920,14032,0x11,video_data_11,3
478,69,1057952,1057956,132,0x13,documented_unknown_13,0
479,69,1058088,1058092,0,0x04,start_stop_audio,0
480,69,1058092,1058096,6,0x07,send_buffer,1
481,69,1058102,1058106,0,0x01,end_of_chunk,0
482,70,1058110,1058114,1080,0x0F,set_decoding_map,0
483,70,1059194,1059198,2952,0x08,audio_frame,0
484,70,1062150,1062154,6,0x09,silence_frame,0
485,70,1062160,1062164,14052,0x11,video_data_11,3
486,70,1076216,1076220,132,0x13,documented_unknown_13,0
487,70,1076352,1076356,0,0x04,start_stop_audio,0
488,70,1076356,1076360,6,0x07,send_buffer,1
489,70,1076366,1076370,0,0x01,end_of_chunk,0
490,71,1076374,1076378,1080,0x0F,set_decoding_map,0
491,71,1077458,1077462,2952,0x08,audio_frame,0
492,71,1080414,1080418,6,0x09,silence_frame,0
493,71,1080424,1080428,14032,0x11,video_data_11,3
494,71,1094460,1094464,132,0x13,documented_unknown_13,0
495,71,1094596,1094600,0,0x04,start_stop_audio,0
496,71,1094600,1094604,6,0x07,send_buffer,1
497,71,1094610,1094614,0,0x01,end_of_chunk,0
498,72,1094618,1094622,1080,0x0F,set_decoding_map,0
499,72,1095702,1095706,2952,0x08,audio_frame,0
500,72,1098658,1098662,6,0x09,silence_frame,0
501,72,1098668,1098672,14040,0x11,video_data_11,3
502,72,1112712,1112716,132,0x13,documented_unknown_13,0
503,72,1112848,1112852,0,0x04,start_stop_audio,0
504,72,1112852,1112856,6,0x07,send_buffer,1
505,72,1112862,1112866,0,0x01,end_of_chunk,0
506,73,1112870,1112874,1080,0x0F,set_decoding_map,0
507,73,1113954,1113958,2952,0x08,audio_frame,0
508,73,1116910,1116914,6,0x09,silence_frame,0
509,73,1116920,1116924,14040,0x11,video_data_11,3
510,73,1130964,1130968,132,0x13,documented_unknown_13,0
511,73,1131100,1131104,0,0x04,start_stop_audio,0
512,73,1131104,1131108,6,0x07,send_buffer,1
513,73,1131114,1131118,0,0x01,end_of_chunk,0
514,74,1131122,1131126,1080,0x0F,set_decoding_map,0
515,74,1132206,1132210,2952,0x08,audio_frame,0
516,74,1135162,1135166,6,0x09,silence_frame,0
517,74,1135172,1135176,14040,0x11,video_data_11,3
518,74,1149216,1149220,132,0x13,documented_unknown_13,0
519,74,1149352,1149356,0,0x04,start_stop_audio,0
520,74,1149356,1149360,6,0x07,send_buffer,1
521,74,1149366,1149370,0,0x01,end_of_chunk,0
522,75,1149374,1149378,1080,0x0F,set_decoding_map,0
523,75,1150458,1150462,2952,0x08,audio_frame,0
524,75,1153414,1153418,6,0x09,silence_frame,0
525,75,1153424,1153428,14050,0x11,video_data_11,3
526,75,1167478,1167482,132,0x13,documented_unknown_13,0
527,75,1167614,1167618,0,0x04,start_stop_audio,0
528,75,1167618,1167622,6,0x07,send_buffer,1
529,75,1167628,1167632,0,0x01,end_of_chunk,0
530,76,1167636,1167640,1080,0x0F,set_decoding_map,0
531,76,1168720,1168724,2952,0x08,audio_frame,0
532,76,1171676,1171680,6,0x09,silence_frame,0
533,76,1171686,1171690,14038,0x11,video_data_11,3
534,76,1185728,1185732,132,0x13,documented_unknown_13,0
535,76,1185864,1185868,0,0x04,start_stop_audio,0
536,76,1185868,1185872,6,0x07,send_buffer,1
537,76,1185878,1185882,0,0x01,end_of_chunk,0
